stat_id;date;value;
BALANCE_2300623575;06.09.2018;132.0;
BALANCE_2300623575;07.09.2018;132.0;
BALANCE_2300623575;08.09.2018;132.0;
BALANCE_2300623575;09.09.2018;132.0;
BALANCE_2300623575;10.09.2018;132.0;
BALANCE_2300623575;11.09.2018;132.0;
BALANCE_2300623575;12.09.2018;132.0;
BALANCE_2300623575;13.09.2018;132.0;
BALANCE_2300623575;14.09.2018;132.0;
BALANCE_2300623575;15.09.2018;132.0;
BALANCE_2300623575;16.09.2018;132.0;
BALANCE_2300623575;17.09.2018;132.0;
BALANCE_2300623575;18.09.2018;132.0;
BALANCE_2300623575;19.09.2018;132.0;
BALANCE_2300623575;20.09.2018;132.0;
BALANCE_2300623575;21.09.2018;132.0;
BALANCE_2300623575;22.09.2018;132.0;
BALANCE_2300623575;23.09.2018;132.0;
BALANCE_2300623575;24.09.2018;132.0;
BALANCE_2300623575;25.09.2018;132.0;
BALANCE_2300623575;26.09.2018;132.0;
BALANCE_2300623575;27.09.2018;132.0;
BALANCE_2300623575;28.09.2018;132.0;
BALANCE_2300623575;29.09.2018;132.0;
BALANCE_2300623575;30.09.2018;132.0;
BALANCE_2300623575;01.10.2018;132.0;
BALANCE_2300623575;02.10.2018;132.0;
BALANCE_2300623575;03.10.2018;132.0;
BALANCE_2300623575;04.10.2018;132.0;
BALANCE_2300623575;05.10.2018;132.0;
BALANCE_2300623575;06.10.2018;132.0;
BALANCE_2300623575;07.10.2018;132.0;
BALANCE_2300623575;08.10.2018;132.0;
BALANCE_2300623575;09.10.2018;132.0;
BALANCE_2300623575;10.10.2018;132.0;
BALANCE_2300623575;11.10.2018;132.0;
BALANCE_2300623575;12.10.2018;132.0;
BALANCE_2300623575;13.10.2018;132.0;
BALANCE_2300623575;14.10.2018;132.0;
BALANCE_2300623575;15.10.2018;132.0;
BALANCE_2300623575;16.10.2018;132.0;
BALANCE_2300623575;17.10.2018;132.0;
BALANCE_2300623575;18.10.2018;132.0;
BALANCE_2300623575;19.10.2018;132.0;
BALANCE_2300623575;20.10.2018;132.0;
BALANCE_2300623575;21.10.2018;132.0;
BALANCE_2300623575;22.10.2018;132.0;
BALANCE_2300623575;23.10.2018;132.0;
BALANCE_2300623575;24.10.2018;132.0;
BALANCE_2300623575;25.10.2018;132.0;
BALANCE_2300623575;26.10.2018;132.0;
BALANCE_2300623575;27.10.2018;132.0;
BALANCE_2300623575;28.10.2018;132.0;
BALANCE_2300623575;29.10.2018;132.0;
BALANCE_2300623575;30.10.2018;132.0;
BALANCE_2300623575;31.10.2018;132.0;
BALANCE_2300623575;01.11.2018;132.0;
BALANCE_2300623575;02.11.2018;132.0;
BALANCE_2300623575;03.11.2018;132.0;
BALANCE_2300623575;04.11.2018;132.0;
BALANCE_2300623575;05.11.2018;132.0;
BALANCE_2300623575;06.11.2018;132.0;
BALANCE_2300623575;07.11.2018;132.0;
BALANCE_2300623575;08.11.2018;132.0;
BALANCE_2300623575;09.11.2018;132.0;
BALANCE_2300623575;10.11.2018;132.0;
BALANCE_2300623575;11.11.2018;132.0;
BALANCE_2300623575;12.11.2018;132.0;
BALANCE_2300623575;13.11.2018;132.0;
BALANCE_2300623575;14.11.2018;132.0;
BALANCE_2300623575;15.11.2018;132.0;
BALANCE_2300623575;16.11.2018;132.0;
BALANCE_2300623575;17.11.2018;132.0;
BALANCE_2300623575;18.11.2018;132.0;
BALANCE_2300623575;19.11.2018;132.0;
