stat_id;date;value;
BALANCE_2601172835;06.09.2018;597044.0;
BALANCE_2601172835;07.09.2018;506471.0;
BALANCE_2601172835;08.09.2018;506471.0;
BALANCE_2601172835;09.09.2018;506471.0;
BALANCE_2601172835;10.09.2018;506471.0;
BALANCE_2601172835;11.09.2018;502841.0;
BALANCE_2601172835;12.09.2018;502841.0;
BALANCE_2601172835;13.09.2018;494330.0;
BALANCE_2601172835;14.09.2018;494330.0;
BALANCE_2601172835;15.09.2018;494330.0;
BALANCE_2601172835;16.09.2018;494330.0;
BALANCE_2601172835;17.09.2018;494330.0;
BALANCE_2601172835;18.09.2018;494330.0;
BALANCE_2601172835;19.09.2018;483423.0;
BALANCE_2601172835;20.09.2018;465065.0;
BALANCE_2601172835;21.09.2018;465065.0;
BALANCE_2601172835;22.09.2018;465065.0;
BALANCE_2601172835;23.09.2018;465065.0;
BALANCE_2601172835;24.09.2018;457755.0;
BALANCE_2601172835;25.09.2018;457755.0;
BALANCE_2601172835;26.09.2018;453336.0;
BALANCE_2601172835;27.09.2018;402233.0;
BALANCE_2601172835;28.09.2018;402233.0;
BALANCE_2601172835;29.09.2018;402233.0;
BALANCE_2601172835;30.09.2018;402233.0;
BALANCE_2601172835;01.10.2018;402233.0;
BALANCE_2601172835;02.10.2018;402233.0;
BALANCE_2601172835;03.10.2018;402884.0;
BALANCE_2601172835;04.10.2018;282182.0;
BALANCE_2601172835;05.10.2018;282182.0;
BALANCE_2601172835;06.10.2018;282182.0;
BALANCE_2601172835;07.10.2018;282182.0;
BALANCE_2601172835;08.10.2018;282182.0;
BALANCE_2601172835;09.10.2018;279184.0;
BALANCE_2601172835;10.10.2018;250274.0;
BALANCE_2601172835;11.10.2018;250274.0;
BALANCE_2601172835;12.10.2018;220465.0;
BALANCE_2601172835;13.10.2018;220465.0;
BALANCE_2601172835;14.10.2018;220465.0;
BALANCE_2601172835;15.10.2018;201787.0;
BALANCE_2601172835;16.10.2018;201787.0;
BALANCE_2601172835;17.10.2018;197259.0;
BALANCE_2601172835;18.10.2018;162048.0;
BALANCE_2601172835;19.10.2018;138206.0;
BALANCE_2601172835;20.10.2018;138206.0;
BALANCE_2601172835;21.10.2018;138206.0;
BALANCE_2601172835;22.10.2018;134358.0;
BALANCE_2601172835;23.10.2018;65180.0;
BALANCE_2601172835;24.10.2018;65180.0;
BALANCE_2601172835;25.10.2018;65180.0;
BALANCE_2601172835;26.10.2018;65180.0;
BALANCE_2601172835;27.10.2018;65180.0;
BALANCE_2601172835;28.10.2018;65180.0;
BALANCE_2601172835;29.10.2018;65180.0;
BALANCE_2601172835;30.10.2018;215180.0;
BALANCE_2601172835;31.10.2018;82618.0;
BALANCE_2601172835;01.11.2018;82618.0;
BALANCE_2601172835;02.11.2018;82618.0;
BALANCE_2601172835;03.11.2018;82618.0;
BALANCE_2601172835;04.11.2018;82618.0;
BALANCE_2601172835;05.11.2018;82618.0;
BALANCE_2601172835;06.11.2018;73193.0;
BALANCE_2601172835;07.11.2018;73193.0;
BALANCE_2601172835;08.11.2018;73193.0;
BALANCE_2601172835;09.11.2018;73193.0;
BALANCE_2601172835;10.11.2018;73193.0;
BALANCE_2601172835;11.11.2018;73193.0;
BALANCE_2601172835;12.11.2018;73193.0;
BALANCE_2601172835;13.11.2018;73193.0;
BALANCE_2601172835;14.11.2018;73193.0;
BALANCE_2601172835;15.11.2018;73193.0;
BALANCE_2601172835;16.11.2018;73193.0;
BALANCE_2601172835;17.11.2018;73193.0;
BALANCE_2601172835;18.11.2018;73193.0;
BALANCE_2601172835;19.11.2018;73193.0;
BALANCE_2601172835;20.11.2018;73193.0;
BALANCE_2601172835;21.11.2018;73193.0;
BALANCE_2601172835;22.11.2018;73193.0;
BALANCE_2601172835;23.11.2018;73193.0;
BALANCE_2601172835;24.11.2018;73193.0;
BALANCE_2601172835;25.11.2018;73193.0;
BALANCE_2601172835;26.11.2018;73193.0;
BALANCE_2601172835;27.11.2018;73193.0;
BALANCE_2601172835;28.11.2018;73193.0;
