stat_id;date;value;
BALANCE_2401172814;06.09.2018;105376.0;
BALANCE_2401172814;07.09.2018;105376.0;
BALANCE_2401172814;08.09.2018;59162.0;
BALANCE_2401172814;09.09.2018;59162.0;
BALANCE_2401172814;10.09.2018;59162.0;
BALANCE_2401172814;11.09.2018;59162.0;
BALANCE_2401172814;12.09.2018;45852.0;
BALANCE_2401172814;13.09.2018;45852.0;
BALANCE_2401172814;14.09.2018;37954.0;
BALANCE_2401172814;15.09.2018;37954.0;
BALANCE_2401172814;16.09.2018;37954.0;
BALANCE_2401172814;17.09.2018;37954.0;
BALANCE_2401172814;18.09.2018;37954.0;
BALANCE_2401172814;19.09.2018;24644.0;
BALANCE_2401172814;20.09.2018;124643.0;
BALANCE_2401172814;21.09.2018;113439.0;
BALANCE_2401172814;22.09.2018;113439.0;
BALANCE_2401172814;23.09.2018;113439.0;
BALANCE_2401172814;24.09.2018;106300.0;
BALANCE_2401172814;25.09.2018;49865.0;
BALANCE_2401172814;26.09.2018;49865.0;
BALANCE_2401172814;27.09.2018;49865.0;
BALANCE_2401172814;28.09.2018;49865.0;
BALANCE_2401172814;29.09.2018;100865.0;
BALANCE_2401172814;30.09.2018;100865.0;
BALANCE_2401172814;01.10.2018;89495.0;
BALANCE_2401172814;02.10.2018;89495.0;
BALANCE_2401172814;03.10.2018;112495.0;
BALANCE_2401172814;04.10.2018;112495.0;
BALANCE_2401172814;05.10.2018;112495.0;
BALANCE_2401172814;06.10.2018;112495.0;
BALANCE_2401172814;07.10.2018;112495.0;
BALANCE_2401172814;08.10.2018;112495.0;
BALANCE_2401172814;09.10.2018;112495.0;
BALANCE_2401172814;10.10.2018;112495.0;
BALANCE_2401172814;11.10.2018;67529.0;
BALANCE_2401172814;12.10.2018;67529.0;
BALANCE_2401172814;13.10.2018;67529.0;
BALANCE_2401172814;14.10.2018;67529.0;
BALANCE_2401172814;15.10.2018;67529.0;
BALANCE_2401172814;16.10.2018;67529.0;
BALANCE_2401172814;17.10.2018;67529.0;
BALANCE_2401172814;18.10.2018;67529.0;
BALANCE_2401172814;19.10.2018;67529.0;
BALANCE_2401172814;20.10.2018;67529.0;
BALANCE_2401172814;21.10.2018;67529.0;
BALANCE_2401172814;22.10.2018;67529.0;
BALANCE_2401172814;23.10.2018;67075.0;
BALANCE_2401172814;24.10.2018;67075.0;
BALANCE_2401172814;25.10.2018;67075.0;
BALANCE_2401172814;26.10.2018;67075.0;
BALANCE_2401172814;27.10.2018;67075.0;
BALANCE_2401172814;28.10.2018;67075.0;
BALANCE_2401172814;29.10.2018;67075.0;
BALANCE_2401172814;30.10.2018;67075.0;
BALANCE_2401172814;31.10.2018;67075.0;
BALANCE_2401172814;01.11.2018;67075.0;
BALANCE_2401172814;02.11.2018;67075.0;
BALANCE_2401172814;03.11.2018;67075.0;
BALANCE_2401172814;04.11.2018;67075.0;
BALANCE_2401172814;05.11.2018;67075.0;
BALANCE_2401172814;06.11.2018;67075.0;
BALANCE_2401172814;07.11.2018;48508.0;
BALANCE_2401172814;08.11.2018;22723.0;
BALANCE_2401172814;09.11.2018;22723.0;
BALANCE_2401172814;10.11.2018;25723.0;
BALANCE_2401172814;11.11.2018;25723.0;
BALANCE_2401172814;12.11.2018;25723.0;
BALANCE_2401172814;13.11.2018;25723.0;
BALANCE_2401172814;14.11.2018;25723.0;
BALANCE_2401172814;15.11.2018;25723.0;
BALANCE_2401172814;16.11.2018;25723.0;
BALANCE_2401172814;17.11.2018;25723.0;
BALANCE_2401172814;18.11.2018;25723.0;
BALANCE_2401172814;19.11.2018;25723.0;
BALANCE_2401172814;20.11.2018;25723.0;
BALANCE_2401172814;21.11.2018;25723.0;
BALANCE_2401172814;22.11.2018;25723.0;
BALANCE_2401172814;23.11.2018;25723.0;
BALANCE_2401172814;24.11.2018;25723.0;
BALANCE_2401172814;25.11.2018;25723.0;
BALANCE_2401172814;26.11.2018;25723.0;
BALANCE_2401172814;27.11.2018;25723.0;
BALANCE_2401172814;28.11.2018;25723.0;
BALANCE_2401172814;29.11.2018;22577.0;
BALANCE_2401172814;30.11.2018;22577.0;
BALANCE_2401172814;01.12.2018;22577.0;
BALANCE_2401172814;02.12.2018;22577.0;
BALANCE_2401172814;07.12.2018;22577.0;
BALANCE_2401172814;08.12.2018;22577.0;
BALANCE_2401172814;09.12.2018;22577.0;
BALANCE_2401172814;10.12.2018;22577.0;
BALANCE_2401172814;11.12.2018;22577.0;
BALANCE_2401172814;12.12.2018;22577.0;
BALANCE_2401172814;13.12.2018;22577.0;
BALANCE_2401172814;14.12.2018;22577.0;
BALANCE_2401172814;15.12.2018;22577.0;
BALANCE_2401172814;16.12.2018;22577.0;
BALANCE_2401172814;17.12.2018;22577.0;
BALANCE_2401172814;18.12.2018;22577.0;
BALANCE_2401172814;19.12.2018;22577.0;
BALANCE_2401172814;20.12.2018;22577.0;
BALANCE_2401172814;21.12.2018;22577.0;
BALANCE_2401172814;22.12.2018;22577.0;
BALANCE_2401172814;23.12.2018;22577.0;
BALANCE_2401172814;24.12.2018;22577.0;
BALANCE_2401172814;25.12.2018;22577.0;
BALANCE_2401172814;26.12.2018;22577.0;
BALANCE_2401172814;27.12.2018;22577.0;
BALANCE_2401172814;28.12.2018;22577.0;
BALANCE_2401172814;29.12.2018;22577.0;
BALANCE_2401172814;30.12.2018;22577.0;
BALANCE_2401172814;31.12.2018;22577.0;
BALANCE_2401172814;01.01.2019;22577.0;
BALANCE_2401172814;02.01.2019;22577.0;
BALANCE_2401172814;03.01.2019;22577.0;
BALANCE_2401172814;04.01.2019;22577.0;
BALANCE_2401172814;05.01.2019;22577.0;
BALANCE_2401172814;06.01.2019;22577.0;
BALANCE_2401172814;07.01.2019;22577.0;
BALANCE_2401172814;08.01.2019;22577.0;
BALANCE_2401172814;09.01.2019;22577.0;
BALANCE_2401172814;10.01.2019;22577.0;
BALANCE_2401172814;11.01.2019;22577.0;
BALANCE_2401172814;13.01.2019;22577.0;
BALANCE_2401172814;14.01.2019;22577.0;
BALANCE_2401172814;15.01.2019;42577.0;
BALANCE_2401172814;16.01.2019;42577.0;
BALANCE_2401172814;17.01.2019;13533.0;
BALANCE_2401172814;18.01.2019;13533.0;
BALANCE_2401172814;19.01.2019;13533.0;
