stat_id;date;value;
BALANCE_2701172840;06.09.2018;100.0;
BALANCE_2701172840;07.09.2018;100.0;
BALANCE_2701172840;08.09.2018;100.0;
BALANCE_2701172840;09.09.2018;100.0;
BALANCE_2701172840;10.09.2018;100.0;
BALANCE_2701172840;11.09.2018;100.0;
BALANCE_2701172840;12.09.2018;100.0;
BALANCE_2701172840;13.09.2018;100.0;
BALANCE_2701172840;14.09.2018;100.0;
BALANCE_2701172840;15.09.2018;100.0;
BALANCE_2701172840;16.09.2018;100.0;
BALANCE_2701172840;17.09.2018;100.0;
BALANCE_2701172840;18.09.2018;100.0;
BALANCE_2701172840;19.09.2018;100.0;
BALANCE_2701172840;20.09.2018;100.0;
BALANCE_2701172840;21.09.2018;100.0;
BALANCE_2701172840;22.09.2018;100.0;
BALANCE_2701172840;23.09.2018;100.0;
BALANCE_2701172840;24.09.2018;100.0;
BALANCE_2701172840;25.09.2018;100.0;
BALANCE_2701172840;26.09.2018;100.0;
BALANCE_2701172840;27.09.2018;100.0;
BALANCE_2701172840;28.09.2018;100.0;
BALANCE_2701172840;29.09.2018;100.0;
BALANCE_2701172840;30.09.2018;100.0;
BALANCE_2701172840;01.10.2018;100.0;
BALANCE_2701172840;02.10.2018;100.0;
BALANCE_2701172840;03.10.2018;100.0;
BALANCE_2701172840;04.10.2018;100.0;
BALANCE_2701172840;05.10.2018;100.0;
BALANCE_2701172840;06.10.2018;100.0;
BALANCE_2701172840;07.10.2018;100.0;
BALANCE_2701172840;08.10.2018;100.0;
BALANCE_2701172840;09.10.2018;100.0;
BALANCE_2701172840;10.10.2018;100.0;
BALANCE_2701172840;11.10.2018;100.0;
BALANCE_2701172840;12.10.2018;100.0;
BALANCE_2701172840;13.10.2018;100.0;
BALANCE_2701172840;14.10.2018;100.0;
BALANCE_2701172840;15.10.2018;100.0;
BALANCE_2701172840;16.10.2018;100.0;
BALANCE_2701172840;17.10.2018;100.0;
BALANCE_2701172840;18.10.2018;100.0;
BALANCE_2701172840;19.10.2018;100.0;
BALANCE_2701172840;20.10.2018;100.0;
BALANCE_2701172840;21.10.2018;100.0;
BALANCE_2701172840;22.10.2018;100.0;
BALANCE_2701172840;23.10.2018;100.0;
BALANCE_2701172840;24.10.2018;100.0;
BALANCE_2701172840;25.10.2018;100.0;
BALANCE_2701172840;26.10.2018;100.0;
BALANCE_2701172840;27.10.2018;100.0;
BALANCE_2701172840;28.10.2018;100.0;
BALANCE_2701172840;29.10.2018;100.0;
BALANCE_2701172840;30.10.2018;100.0;
BALANCE_2701172840;31.10.2018;100.0;
BALANCE_2701172840;01.11.2018;100.0;
BALANCE_2701172840;02.11.2018;100.0;
BALANCE_2701172840;03.11.2018;100.0;
BALANCE_2701172840;04.11.2018;100.0;
BALANCE_2701172840;05.11.2018;100.0;
BALANCE_2701172840;06.11.2018;100.0;
BALANCE_2701172840;07.11.2018;100.0;
BALANCE_2701172840;08.11.2018;100.0;
BALANCE_2701172840;09.11.2018;100.0;
BALANCE_2701172840;10.11.2018;100.0;
BALANCE_2701172840;11.11.2018;100.0;
BALANCE_2701172840;12.11.2018;100.0;
BALANCE_2701172840;13.11.2018;100.0;
BALANCE_2701172840;14.11.2018;100.0;
BALANCE_2701172840;15.11.2018;100.0;
BALANCE_2701172840;16.11.2018;100.0;
BALANCE_2701172840;17.11.2018;100.0;
BALANCE_2701172840;18.11.2018;100.0;
BALANCE_2701172840;19.11.2018;100.0;
BALANCE_2701172840;20.11.2018;100.0;
BALANCE_2701172840;21.11.2018;100.0;
BALANCE_2701172840;22.11.2018;100.0;
BALANCE_2701172840;23.11.2018;100.0;
BALANCE_2701172840;24.11.2018;100.0;
BALANCE_2701172840;25.11.2018;100.0;
BALANCE_2701172840;26.11.2018;100.0;
BALANCE_2701172840;27.11.2018;100.0;
BALANCE_2701172840;28.11.2018;100.0;
BALANCE_2701172840;29.11.2018;100.0;
BALANCE_2701172840;30.11.2018;100.0;
BALANCE_2701172840;01.12.2018;100.0;
BALANCE_2701172840;02.12.2018;100.0;
BALANCE_2701172840;07.12.2018;100.0;
BALANCE_2701172840;08.12.2018;100.0;
BALANCE_2701172840;09.12.2018;100.0;
BALANCE_2701172840;10.12.2018;100.0;
BALANCE_2701172840;11.12.2018;100.0;
BALANCE_2701172840;12.12.2018;100.0;
BALANCE_2701172840;13.12.2018;100.0;
BALANCE_2701172840;14.12.2018;100.0;
BALANCE_2701172840;15.12.2018;100.0;
BALANCE_2701172840;16.12.2018;100.0;
BALANCE_2701172840;17.12.2018;100.0;
BALANCE_2701172840;18.12.2018;100.0;
BALANCE_2701172840;19.12.2018;100.0;
BALANCE_2701172840;20.12.2018;100.0;
BALANCE_2701172840;21.12.2018;100.0;
BALANCE_2701172840;22.12.2018;100.0;
BALANCE_2701172840;23.12.2018;100.0;
BALANCE_2701172840;24.12.2018;100.0;
BALANCE_2701172840;25.12.2018;100.0;
BALANCE_2701172840;26.12.2018;100.0;
BALANCE_2701172840;27.12.2018;100.0;
BALANCE_2701172840;28.12.2018;100.0;
BALANCE_2701172840;29.12.2018;100.0;
BALANCE_2701172840;30.12.2018;100.0;
BALANCE_2701172840;31.12.2018;100.0;
BALANCE_2701172840;01.01.2019;100.0;
BALANCE_2701172840;02.01.2019;100.0;
BALANCE_2701172840;03.01.2019;100.0;
BALANCE_2701172840;04.01.2019;100.0;
BALANCE_2701172840;05.01.2019;100.0;
BALANCE_2701172840;06.01.2019;100.0;
BALANCE_2701172840;07.01.2019;100.0;
BALANCE_2701172840;08.01.2019;100.0;
BALANCE_2701172840;09.01.2019;100.0;
BALANCE_2701172840;10.01.2019;100.0;
BALANCE_2701172840;11.01.2019;100.0;
BALANCE_2701172840;13.01.2019;100.0;
BALANCE_2701172840;14.01.2019;100.0;
BALANCE_2701172840;15.01.2019;100.0;
