stat_id;date;value;
BALANCE_2701172832;06.09.2018;44011.0;
BALANCE_2701172832;07.09.2018;44011.0;
BALANCE_2701172832;08.09.2018;44011.0;
BALANCE_2701172832;09.09.2018;44011.0;
BALANCE_2701172832;10.09.2018;44011.0;
BALANCE_2701172832;11.09.2018;44011.0;
BALANCE_2701172832;12.09.2018;44011.0;
BALANCE_2701172832;13.09.2018;44011.0;
BALANCE_2701172832;14.09.2018;44011.0;
BALANCE_2701172832;15.09.2018;44011.0;
BALANCE_2701172832;16.09.2018;44011.0;
BALANCE_2701172832;17.09.2018;44011.0;
BALANCE_2701172832;18.09.2018;44011.0;
BALANCE_2701172832;19.09.2018;44011.0;
BALANCE_2701172832;20.09.2018;44011.0;
BALANCE_2701172832;21.09.2018;44011.0;
BALANCE_2701172832;22.09.2018;44011.0;
BALANCE_2701172832;23.09.2018;44011.0;
BALANCE_2701172832;24.09.2018;44011.0;
BALANCE_2701172832;25.09.2018;44011.0;
BALANCE_2701172832;26.09.2018;44011.0;
BALANCE_2701172832;27.09.2018;44011.0;
BALANCE_2701172832;28.09.2018;44011.0;
BALANCE_2701172832;29.09.2018;44011.0;
BALANCE_2701172832;30.09.2018;44011.0;
BALANCE_2701172832;01.10.2018;44011.0;
BALANCE_2701172832;02.10.2018;44011.0;
BALANCE_2701172832;03.10.2018;44011.0;
BALANCE_2701172832;04.10.2018;44011.0;
BALANCE_2701172832;05.10.2018;44011.0;
BALANCE_2701172832;06.10.2018;44011.0;
BALANCE_2701172832;07.10.2018;44011.0;
BALANCE_2701172832;08.10.2018;44011.0;
BALANCE_2701172832;09.10.2018;44011.0;
BALANCE_2701172832;10.10.2018;44011.0;
BALANCE_2701172832;11.10.2018;44011.0;
BALANCE_2701172832;12.10.2018;44011.0;
BALANCE_2701172832;13.10.2018;44011.0;
BALANCE_2701172832;14.10.2018;44011.0;
BALANCE_2701172832;15.10.2018;44011.0;
BALANCE_2701172832;16.10.2018;33812.0;
BALANCE_2701172832;17.10.2018;33812.0;
BALANCE_2701172832;18.10.2018;33812.0;
BALANCE_2701172832;19.10.2018;33812.0;
BALANCE_2701172832;20.10.2018;33812.0;
BALANCE_2701172832;21.10.2018;33812.0;
BALANCE_2701172832;22.10.2018;33812.0;
BALANCE_2701172832;23.10.2018;33812.0;
BALANCE_2701172832;24.10.2018;33812.0;
BALANCE_2701172832;25.10.2018;33812.0;
BALANCE_2701172832;26.10.2018;33812.0;
BALANCE_2701172832;27.10.2018;33812.0;
BALANCE_2701172832;28.10.2018;33812.0;
BALANCE_2701172832;29.10.2018;33812.0;
BALANCE_2701172832;30.10.2018;21887.0;
BALANCE_2701172832;31.10.2018;21887.0;
BALANCE_2701172832;01.11.2018;23180.0;
BALANCE_2701172832;02.11.2018;23180.0;
BALANCE_2701172832;03.11.2018;23180.0;
BALANCE_2701172832;04.11.2018;23180.0;
BALANCE_2701172832;05.11.2018;13269.0;
BALANCE_2701172832;06.11.2018;13269.0;
BALANCE_2701172832;07.11.2018;13269.0;
BALANCE_2701172832;08.11.2018;10849.0;
BALANCE_2701172832;09.11.2018;10849.0;
BALANCE_2701172832;10.11.2018;10849.0;
BALANCE_2701172832;11.11.2018;10849.0;
BALANCE_2701172832;12.11.2018;10849.0;
BALANCE_2701172832;13.11.2018;10849.0;
BALANCE_2701172832;14.11.2018;10849.0;
BALANCE_2701172832;15.11.2018;10849.0;
BALANCE_2701172832;16.11.2018;10849.0;
BALANCE_2701172832;17.11.2018;10849.0;
BALANCE_2701172832;18.11.2018;10849.0;
BALANCE_2701172832;19.11.2018;10849.0;
BALANCE_2701172832;20.11.2018;10849.0;
BALANCE_2701172832;21.11.2018;10849.0;
BALANCE_2701172832;22.11.2018;10849.0;
BALANCE_2701172832;23.11.2018;10849.0;
BALANCE_2701172832;24.11.2018;10849.0;
BALANCE_2701172832;25.11.2018;10849.0;
BALANCE_2701172832;26.11.2018;10849.0;
BALANCE_2701172832;27.11.2018;10849.0;
BALANCE_2701172832;28.11.2018;10849.0;
BALANCE_2701172832;29.11.2018;10849.0;
BALANCE_2701172832;30.11.2018;10849.0;
BALANCE_2701172832;01.12.2018;10849.0;
BALANCE_2701172832;02.12.2018;10849.0;
BALANCE_2701172832;07.12.2018;10849.0;
BALANCE_2701172832;08.12.2018;10849.0;
BALANCE_2701172832;09.12.2018;10849.0;
BALANCE_2701172832;10.12.2018;10849.0;
BALANCE_2701172832;11.12.2018;10849.0;
BALANCE_2701172832;12.12.2018;10849.0;
BALANCE_2701172832;13.12.2018;10849.0;
BALANCE_2701172832;14.12.2018;10849.0;
BALANCE_2701172832;15.12.2018;10849.0;
BALANCE_2701172832;16.12.2018;10849.0;
BALANCE_2701172832;17.12.2018;10849.0;
BALANCE_2701172832;18.12.2018;5858.0;
BALANCE_2701172832;19.12.2018;5858.0;
BALANCE_2701172832;20.12.2018;5858.0;
BALANCE_2701172832;21.12.2018;5858.0;
BALANCE_2701172832;22.12.2018;5858.0;
BALANCE_2701172832;23.12.2018;5858.0;
BALANCE_2701172832;24.12.2018;5858.0;
BALANCE_2701172832;25.12.2018;5858.0;
BALANCE_2701172832;26.12.2018;5858.0;
BALANCE_2701172832;27.12.2018;5858.0;
BALANCE_2701172832;28.12.2018;5858.0;
BALANCE_2701172832;29.12.2018;5858.0;
BALANCE_2701172832;30.12.2018;5858.0;
BALANCE_2701172832;31.12.2018;5858.0;
BALANCE_2701172832;01.01.2019;5858.0;
BALANCE_2701172832;02.01.2019;5858.0;
BALANCE_2701172832;03.01.2019;5858.0;
BALANCE_2701172832;04.01.2019;5858.0;
BALANCE_2701172832;05.01.2019;5858.0;
BALANCE_2701172832;06.01.2019;5858.0;
BALANCE_2701172832;07.01.2019;5858.0;
BALANCE_2701172832;08.01.2019;5858.0;
BALANCE_2701172832;09.01.2019;5858.0;
BALANCE_2701172832;10.01.2019;5858.0;
BALANCE_2701172832;11.01.2019;5858.0;
BALANCE_2701172832;13.01.2019;5858.0;
BALANCE_2701172832;14.01.2019;5858.0;
BALANCE_2701172832;15.01.2019;5858.0;
BALANCE_2701172832;16.01.2019;5858.0;
BALANCE_2701172832;17.01.2019;5858.0;
BALANCE_2701172832;18.01.2019;5858.0;
BALANCE_2701172832;19.01.2019;5858.0;
BALANCE_2701172832;20.01.2019;5858.0;
BALANCE_2701172832;21.01.2019;5858.0;
BALANCE_2701172832;22.01.2019;5858.0;
BALANCE_2701172832;23.01.2019;5858.0;
BALANCE_2701172832;24.01.2019;5858.0;
BALANCE_2701172832;25.01.2019;5858.0;
BALANCE_2701172832;26.01.2019;5858.0;
BALANCE_2701172832;27.01.2019;5858.0;
BALANCE_2701172832;28.01.2019;5858.0;
BALANCE_2701172832;29.01.2019;5858.0;
BALANCE_2701172832;30.01.2019;100.0;
BALANCE_2701172832;31.01.2019;100.0;
BALANCE_2701172832;01.02.2019;100.0;
BALANCE_2701172832;02.02.2019;100.0;
BALANCE_2701172832;03.02.2019;100.0;
BALANCE_2701172832;04.02.2019;100.0;
BALANCE_2701172832;05.02.2019;100.0;
BALANCE_2701172832;06.02.2019;100.0;
