stat_id;date;value;method;
PI_FORUM_POSTS;10.12.2018;584709.0;None;
PI_FORUM_POSTS;11.12.2018;584954.0;None;
PI_FORUM_POSTS;12.12.2018;585169.0;None;
PI_FORUM_POSTS;13.12.2018;585343.0;None;
PI_FORUM_POSTS;14.12.2018;585565.0;None;
PI_FORUM_POSTS;15.12.2018;585701.0;None;
PI_FORUM_POSTS;16.12.2018;585824.0;None;
PI_FORUM_POSTS;17.12.2018;586084.0;None;
PI_FORUM_POSTS;18.12.2018;586318.0;None;
PI_FORUM_POSTS;19.12.2018;586518.0;None;
PI_FORUM_POSTS;20.12.2018;586625.0;None;
PI_FORUM_POSTS;21.12.2018;586774.0;None;
PI_FORUM_POSTS;22.12.2018;586844.0;None;
PI_FORUM_POSTS;23.12.2018;586900.0;None;
PI_FORUM_POSTS;24.12.2018;586957.0;None;
PI_FORUM_POSTS;25.12.2018;587021.0;None;
PI_FORUM_POSTS;26.12.2018;587068.0;None;
PI_FORUM_POSTS;27.12.2018;587139.0;None;
PI_FORUM_POSTS;28.12.2018;587229.0;None;
PI_FORUM_POSTS;29.12.2018;587291.0;None;
PI_FORUM_POSTS;30.12.2018;587357.0;None;
PI_FORUM_POSTS;31.12.2018;587420.0;None;
PI_FORUM_POSTS;01.01.2019;587478.0;None;
PI_FORUM_POSTS;02.01.2019;587639.0;None;
PI_FORUM_POSTS;03.01.2019;587848.0;None;
PI_FORUM_POSTS;04.01.2019;588021.0;None;
PI_FORUM_POSTS;05.01.2019;588113.0;None;
PI_FORUM_POSTS;06.01.2019;588290.0;None;
PI_FORUM_POSTS;07.01.2019;588500.0;None;
PI_FORUM_POSTS;08.01.2019;588724.0;None;
PI_FORUM_POSTS;09.01.2019;588929.0;None;
PI_FORUM_POSTS;10.01.2019;589120.0;None;
PI_FORUM_POSTS;11.01.2019;589277.0;None;
PI_FORUM_POSTS;12.01.2019;589386.0;None;
PI_FORUM_POSTS;13.01.2019;589561.0;None;
PI_FORUM_POSTS;14.01.2019;589843.0;None;
PI_FORUM_POSTS;15.01.2019;590064.0;None;
PI_FORUM_POSTS;16.01.2019;590296.0;None;
PI_FORUM_POSTS;17.01.2019;590484.0;None;
PI_FORUM_POSTS;18.01.2019;590629.0;None;
PI_FORUM_POSTS;19.01.2019;590720.0;None;
PI_FORUM_POSTS;20.01.2019;590838.0;None;
PI_FORUM_POSTS;21.01.2019;591124.0;None;
PI_FORUM_POSTS;22.01.2019;591466.0;None;
PI_FORUM_POSTS;23.01.2019;591752.0;None;
PI_FORUM_POSTS;24.01.2019;592017.0;None;
PI_FORUM_POSTS;25.01.2019;592224.0;None;
PI_FORUM_POSTS;26.01.2019;592344.0;None;
PI_FORUM_POSTS;27.01.2019;592481.0;None;
PI_FORUM_POSTS;28.01.2019;592694.0;None;
PI_FORUM_POSTS;29.01.2019;592979.0;None;
PI_FORUM_POSTS;30.01.2019;593312.0;None;
PI_FORUM_POSTS;31.01.2019;593586.0;None;
PI_FORUM_POSTS;01.02.2019;593814.0;None;
PI_FORUM_POSTS;02.02.2019;593971.0;None;
PI_FORUM_POSTS;03.02.2019;594072.0;None;
PI_FORUM_POSTS;04.02.2019;594136.0;None;
PI_FORUM_POSTS;05.02.2019;594392.0;None;
PI_FORUM_POSTS;06.02.2019;594696.0;None;
PI_FORUM_POSTS;07.02.2019;594925.0;None;
PI_FORUM_POSTS;08.02.2019;595208.0;None;
PI_FORUM_POSTS;09.02.2019;595372.0;None;
PI_FORUM_POSTS;10.02.2019;595589.0;None;
PI_FORUM_POSTS;11.02.2019;595878.0;None;
PI_FORUM_POSTS;12.02.2019;596221.0;None;
PI_FORUM_POSTS;13.02.2019;596462.0;None;
PI_FORUM_POSTS;14.02.2019;596703.0;None;
PI_FORUM_POSTS;15.02.2019;596955.0;None;
PI_FORUM_POSTS;16.02.2019;597168.0;None;
PI_FORUM_POSTS;17.02.2019;597350.0;None;
PI_FORUM_POSTS;18.02.2019;597581.0;None;
PI_FORUM_POSTS;19.02.2019;597810.0;None;
PI_FORUM_POSTS;20.02.2019;598053.0;None;
PI_FORUM_POSTS;21.02.2019;598298.0;None;
PI_FORUM_POSTS;22.02.2019;598485.0;None;
PI_FORUM_POSTS;23.02.2019;598586.0;None;
PI_FORUM_POSTS;24.02.2019;598702.0;None;
PI_FORUM_POSTS;25.02.2019;598908.0;None;
PI_FORUM_POSTS;26.02.2019;599133.0;None;
PI_FORUM_POSTS;27.02.2019;599261.0;None;
PI_FORUM_POSTS;28.02.2019;599429.0;None;
PI_FORUM_POSTS;01.03.2019;599579.0;None;
PI_FORUM_POSTS;02.03.2019;599693.0;None;
PI_FORUM_POSTS;03.03.2019;599784.0;None;
PI_FORUM_POSTS;04.03.2019;599958.0;None;
PI_FORUM_POSTS;05.03.2019;600159.0;None;
PI_FORUM_POSTS;06.03.2019;600409.0;None;
PI_FORUM_POSTS;07.03.2019;600643.0;None;
PI_FORUM_POSTS;08.03.2019;600821.0;None;
PI_FORUM_POSTS;09.03.2019;600913.0;None;
PI_FORUM_POSTS;10.03.2019;601015.0;None;
PI_FORUM_POSTS;11.03.2019;601212.0;None;
PI_FORUM_POSTS;12.03.2019;601399.0;None;
PI_FORUM_POSTS;13.03.2019;601540.0;None;
PI_FORUM_POSTS;14.03.2019;601709.0;None;
PI_FORUM_POSTS;15.03.2019;601832.0;None;
PI_FORUM_POSTS;16.03.2019;601914.0;None;
PI_FORUM_POSTS;17.03.2019;602062.0;None;
PI_FORUM_POSTS;18.03.2019;602280.0;None;
PI_FORUM_POSTS;19.03.2019;602433.0;None;
PI_FORUM_POSTS;20.03.2019;602548.0;None;
PI_FORUM_POSTS;21.03.2019;602757.0;None;
PI_FORUM_POSTS;22.03.2019;602945.0;None;
PI_FORUM_POSTS;23.03.2019;603050.0;None;
PI_FORUM_POSTS;24.03.2019;603163.0;None;
PI_FORUM_POSTS;25.03.2019;603352.0;None;
PI_FORUM_POSTS;26.03.2019;603539.0;None;
PI_FORUM_POSTS;27.03.2019;603736.0;None;
PI_FORUM_POSTS;28.03.2019;603932.0;None;
PI_FORUM_POSTS;29.03.2019;604132.0;None;
PI_FORUM_POSTS;30.03.2019;604225.0;None;
PI_FORUM_POSTS;31.03.2019;604315.0;None;
PI_FORUM_POSTS;01.04.2019;604480.0;None;
PI_FORUM_POSTS;02.04.2019;604621.0;None;
