stat_id;date;value;
BALANCE_2101172820;06.09.2018;300072.0;
BALANCE_2101172820;07.09.2018;300072.0;
BALANCE_2101172820;08.09.2018;247787.0;
BALANCE_2101172820;09.09.2018;247787.0;
BALANCE_2101172820;10.09.2018;247787.0;
BALANCE_2101172820;11.09.2018;247787.0;
BALANCE_2101172820;12.09.2018;247787.0;
BALANCE_2101172820;13.09.2018;247787.0;
BALANCE_2101172820;14.09.2018;247787.0;
BALANCE_2101172820;15.09.2018;247787.0;
BALANCE_2101172820;16.09.2018;247787.0;
BALANCE_2101172820;17.09.2018;247787.0;
BALANCE_2101172820;18.09.2018;228871.0;
BALANCE_2101172820;19.09.2018;228871.0;
BALANCE_2101172820;20.09.2018;228871.0;
BALANCE_2101172820;21.09.2018;228871.0;
BALANCE_2101172820;22.09.2018;228871.0;
BALANCE_2101172820;23.09.2018;228871.0;
BALANCE_2101172820;24.09.2018;228871.0;
BALANCE_2101172820;25.09.2018;228871.0;
BALANCE_2101172820;26.09.2018;207781.0;
BALANCE_2101172820;27.09.2018;207781.0;
BALANCE_2101172820;28.09.2018;207781.0;
BALANCE_2101172820;29.09.2018;207781.0;
BALANCE_2101172820;30.09.2018;207781.0;
BALANCE_2101172820;01.10.2018;207781.0;
BALANCE_2101172820;02.10.2018;207781.0;
BALANCE_2101172820;03.10.2018;207781.0;
BALANCE_2101172820;04.10.2018;207781.0;
BALANCE_2101172820;05.10.2018;207781.0;
BALANCE_2101172820;06.10.2018;207781.0;
BALANCE_2101172820;07.10.2018;207781.0;
BALANCE_2101172820;08.10.2018;207781.0;
BALANCE_2101172820;09.10.2018;207781.0;
BALANCE_2101172820;10.10.2018;207781.0;
BALANCE_2101172820;11.10.2018;207781.0;
BALANCE_2101172820;12.10.2018;207781.0;
BALANCE_2101172820;13.10.2018;207781.0;
BALANCE_2101172820;14.10.2018;207781.0;
BALANCE_2101172820;15.10.2018;187266.0;
BALANCE_2101172820;16.10.2018;187266.0;
BALANCE_2101172820;17.10.2018;173212.0;
BALANCE_2101172820;18.10.2018;92812.0;
BALANCE_2101172820;19.10.2018;92812.0;
BALANCE_2101172820;20.10.2018;67058.0;
BALANCE_2101172820;21.10.2018;67058.0;
BALANCE_2101172820;22.10.2018;100.0;
BALANCE_2101172820;23.10.2018;100.0;
BALANCE_2101172820;24.10.2018;100.0;
BALANCE_2101172820;25.10.2018;100.0;
BALANCE_2101172820;26.10.2018;20100.0;
BALANCE_2101172820;27.10.2018;20100.0;
BALANCE_2101172820;28.10.2018;20100.0;
BALANCE_2101172820;29.10.2018;20100.0;
BALANCE_2101172820;30.10.2018;20100.0;
BALANCE_2101172820;31.10.2018;20100.0;
BALANCE_2101172820;01.11.2018;5215.0;
BALANCE_2101172820;02.11.2018;3715.0;
BALANCE_2101172820;03.11.2018;3715.0;
BALANCE_2101172820;04.11.2018;3715.0;
BALANCE_2101172820;05.11.2018;3715.0;
BALANCE_2101172820;06.11.2018;3715.0;
BALANCE_2101172820;07.11.2018;3715.0;
BALANCE_2101172820;08.11.2018;100.0;
BALANCE_2101172820;09.11.2018;100.0;
BALANCE_2101172820;10.11.2018;100.0;
BALANCE_2101172820;11.11.2018;100.0;
BALANCE_2101172820;12.11.2018;100.0;
BALANCE_2101172820;13.11.2018;100.0;
BALANCE_2101172820;14.11.2018;100.0;
BALANCE_2101172820;15.11.2018;100.0;
BALANCE_2101172820;16.11.2018;100.0;
BALANCE_2101172820;17.11.2018;100.0;
BALANCE_2101172820;18.11.2018;100.0;
BALANCE_2101172820;19.11.2018;100.0;
BALANCE_2101172820;20.11.2018;100.0;
BALANCE_2101172820;21.11.2018;100.0;
BALANCE_2101172820;22.11.2018;100.0;
BALANCE_2101172820;23.11.2018;100.0;
BALANCE_2101172820;24.11.2018;100.0;
BALANCE_2101172820;25.11.2018;100.0;
BALANCE_2101172820;26.11.2018;100.0;
BALANCE_2101172820;27.11.2018;100.0;
BALANCE_2101172820;28.11.2018;100.0;
BALANCE_2101172820;29.11.2018;100.0;
BALANCE_2101172820;30.11.2018;100.0;
BALANCE_2101172820;01.12.2018;100.0;
BALANCE_2101172820;02.12.2018;100.0;
BALANCE_2101172820;07.12.2018;100.0;
BALANCE_2101172820;08.12.2018;100.0;
BALANCE_2101172820;09.12.2018;100.0;
BALANCE_2101172820;10.12.2018;100.0;
BALANCE_2101172820;11.12.2018;100.0;
BALANCE_2101172820;12.12.2018;100.0;
BALANCE_2101172820;13.12.2018;100.0;
BALANCE_2101172820;14.12.2018;100.0;
BALANCE_2101172820;15.12.2018;100.0;
BALANCE_2101172820;16.12.2018;100.0;
BALANCE_2101172820;17.12.2018;100.0;
BALANCE_2101172820;18.12.2018;100.0;
BALANCE_2101172820;19.12.2018;100.0;
BALANCE_2101172820;20.12.2018;100.0;
BALANCE_2101172820;21.12.2018;100.0;
BALANCE_2101172820;22.12.2018;100.0;
BALANCE_2101172820;23.12.2018;100.0;
BALANCE_2101172820;24.12.2018;100.0;
BALANCE_2101172820;25.12.2018;100.0;
BALANCE_2101172820;26.12.2018;100.0;
BALANCE_2101172820;27.12.2018;100.0;
BALANCE_2101172820;28.12.2018;100.0;
BALANCE_2101172820;29.12.2018;100.0;
BALANCE_2101172820;30.12.2018;100.0;
BALANCE_2101172820;31.12.2018;100.0;
BALANCE_2101172820;01.01.2019;100.0;
BALANCE_2101172820;02.01.2019;100.0;
BALANCE_2101172820;03.01.2019;100.0;
BALANCE_2101172820;04.01.2019;100.0;
BALANCE_2101172820;05.01.2019;100.0;
BALANCE_2101172820;06.01.2019;100.0;
BALANCE_2101172820;07.01.2019;100.0;
BALANCE_2101172820;08.01.2019;100.0;
BALANCE_2101172820;09.01.2019;100.0;
BALANCE_2101172820;10.01.2019;100.0;
BALANCE_2101172820;11.01.2019;100.0;
BALANCE_2101172820;13.01.2019;100.0;
BALANCE_2101172820;14.01.2019;100.0;
BALANCE_2101172820;15.01.2019;100.0;
BALANCE_2101172820;16.01.2019;100.0;
BALANCE_2101172820;17.01.2019;100.0;
BALANCE_2101172820;18.01.2019;100.0;
BALANCE_2101172820;19.01.2019;100.0;
BALANCE_2101172820;20.01.2019;100.0;
BALANCE_2101172820;21.01.2019;100.0;
BALANCE_2101172820;22.01.2019;100.0;
BALANCE_2101172820;23.01.2019;100.0;
BALANCE_2101172820;24.01.2019;100.0;
BALANCE_2101172820;25.01.2019;100.0;
BALANCE_2101172820;26.01.2019;100.0;
BALANCE_2101172820;27.01.2019;100.0;
BALANCE_2101172820;28.01.2019;100.0;
BALANCE_2101172820;29.01.2019;100.0;
BALANCE_2101172820;30.01.2019;100.0;
BALANCE_2101172820;31.01.2019;100.0;
BALANCE_2101172820;01.02.2019;100.0;
BALANCE_2101172820;02.02.2019;100.0;
BALANCE_2101172820;03.02.2019;100.0;
BALANCE_2101172820;04.02.2019;100.0;
BALANCE_2101172820;05.02.2019;100.0;
BALANCE_2101172820;06.02.2019;100.0;
BALANCE_2101172820;07.02.2019;100.0;
BALANCE_2101172820;08.02.2019;100.0;
BALANCE_2101172820;09.02.2019;100.0;
BALANCE_2101172820;10.02.2019;100.0;
BALANCE_2101172820;11.02.2019;100.0;
BALANCE_2101172820;12.02.2019;100.0;
BALANCE_2101172820;13.02.2019;100.0;
BALANCE_2101172820;14.02.2019;100.0;
BALANCE_2101172820;15.02.2019;100.0;
BALANCE_2101172820;16.02.2019;100.0;
BALANCE_2101172820;17.02.2019;100.0;
BALANCE_2101172820;18.02.2019;100.0;
BALANCE_2101172820;19.02.2019;100.0;
BALANCE_2101172820;20.02.2019;100.0;
BALANCE_2101172820;21.02.2019;100.0;
BALANCE_2101172820;22.02.2019;100.0;
BALANCE_2101172820;23.02.2019;100.0;
BALANCE_2101172820;24.02.2019;100.0;
BALANCE_2101172820;25.02.2019;100.0;
BALANCE_2101172820;26.02.2019;100.0;
BALANCE_2101172820;27.02.2019;100.0;
BALANCE_2101172820;28.02.2019;100.0;
BALANCE_2101172820;01.03.2019;100.0;
BALANCE_2101172820;02.03.2019;100.0;
BALANCE_2101172820;03.03.2019;100.0;
BALANCE_2101172820;04.03.2019;100.0;
BALANCE_2101172820;05.03.2019;100.0;
BALANCE_2101172820;06.03.2019;100.0;
BALANCE_2101172820;07.03.2019;100.0;
BALANCE_2101172820;08.03.2019;100.0;
BALANCE_2101172820;09.03.2019;100.0;
BALANCE_2101172820;10.03.2019;100.0;
BALANCE_2101172820;11.03.2019;100.0;
BALANCE_2101172820;12.03.2019;100.0;
BALANCE_2101172820;13.03.2019;100.0;
BALANCE_2101172820;14.03.2019;100.0;
BALANCE_2101172820;04.04.2019;100.0;
BALANCE_2101172820;05.04.2019;100.0;
BALANCE_2101172820;06.04.2019;100.0;
BALANCE_2101172820;07.04.2019;100.0;
BALANCE_2101172820;08.04.2019;100.0;
BALANCE_2101172820;09.04.2019;100.0;
BALANCE_2101172820;10.04.2019;100.0;
BALANCE_2101172820;11.04.2019;100.0;
BALANCE_2101172820;12.04.2019;100.0;
BALANCE_2101172820;13.04.2019;100.0;
BALANCE_2101172820;14.04.2019;100.0;
BALANCE_2101172820;15.04.2019;100.0;
BALANCE_2101172820;16.04.2019;100.0;
BALANCE_2101172820;17.04.2019;100.0;
BALANCE_2101172820;18.04.2019;100.0;
BALANCE_2101172820;19.04.2019;100.0;
BALANCE_2101172820;20.04.2019;100.0;
BALANCE_2101172820;21.04.2019;100.0;
BALANCE_2101172820;22.04.2019;100.0;
BALANCE_2101172820;23.04.2019;100.0;
BALANCE_2101172820;24.04.2019;100.0;
BALANCE_2101172820;25.04.2019;100.0;
BALANCE_2101172820;26.04.2019;100.0;
BALANCE_2101172820;27.04.2019;100.0;
BALANCE_2101172820;28.04.2019;100.0;
BALANCE_2101172820;29.04.2019;100.0;
