stat_id;date;value;
BALANCE_2101172791;06.09.2018;557874.0;
BALANCE_2101172791;07.09.2018;557874.0;
BALANCE_2101172791;08.09.2018;544374.0;
BALANCE_2101172791;09.09.2018;544374.0;
BALANCE_2101172791;10.09.2018;544374.0;
BALANCE_2101172791;11.09.2018;544374.0;
BALANCE_2101172791;12.09.2018;544374.0;
BALANCE_2101172791;13.09.2018;544374.0;
BALANCE_2101172791;14.09.2018;544374.0;
BALANCE_2101172791;15.09.2018;544374.0;
BALANCE_2101172791;16.09.2018;544374.0;
BALANCE_2101172791;17.09.2018;530874.0;
BALANCE_2101172791;18.09.2018;530874.0;
BALANCE_2101172791;19.09.2018;530874.0;
BALANCE_2101172791;20.09.2018;530874.0;
BALANCE_2101172791;21.09.2018;530874.0;
BALANCE_2101172791;22.09.2018;530874.0;
BALANCE_2101172791;23.09.2018;530874.0;
BALANCE_2101172791;24.09.2018;517374.0;
BALANCE_2101172791;25.09.2018;496624.0;
BALANCE_2101172791;26.09.2018;496624.0;
BALANCE_2101172791;27.09.2018;496624.0;
BALANCE_2101172791;28.09.2018;496624.0;
BALANCE_2101172791;29.09.2018;496624.0;
BALANCE_2101172791;30.09.2018;496624.0;
BALANCE_2101172791;01.10.2018;496624.0;
BALANCE_2101172791;02.10.2018;453159.0;
BALANCE_2101172791;03.10.2018;453159.0;
BALANCE_2101172791;04.10.2018;442359.0;
BALANCE_2101172791;05.10.2018;428859.0;
BALANCE_2101172791;06.10.2018;428859.0;
BALANCE_2101172791;07.10.2018;428859.0;
BALANCE_2101172791;08.10.2018;578859.0;
BALANCE_2101172791;09.10.2018;514854.0;
BALANCE_2101172791;10.10.2018;443408.0;
BALANCE_2101172791;11.10.2018;428678.0;
BALANCE_2101172791;12.10.2018;428678.0;
BALANCE_2101172791;13.10.2018;428678.0;
BALANCE_2101172791;14.10.2018;428678.0;
BALANCE_2101172791;15.10.2018;428678.0;
BALANCE_2101172791;16.10.2018;428678.0;
BALANCE_2101172791;17.10.2018;428678.0;
BALANCE_2101172791;18.10.2018;390708.0;
BALANCE_2101172791;19.10.2018;3847.0;
BALANCE_2101172791;20.10.2018;3847.0;
BALANCE_2101172791;21.10.2018;3847.0;
BALANCE_2101172791;22.10.2018;3847.0;
BALANCE_2101172791;23.10.2018;9667.0;
BALANCE_2101172791;24.10.2018;101.0;
BALANCE_2101172791;25.10.2018;101.0;
BALANCE_2101172791;26.10.2018;101.0;
BALANCE_2101172791;27.10.2018;101.0;
BALANCE_2101172791;28.10.2018;101.0;
BALANCE_2101172791;29.10.2018;101.0;
BALANCE_2101172791;30.10.2018;101.0;
BALANCE_2101172791;31.10.2018;101.0;
BALANCE_2101172791;01.11.2018;101.0;
BALANCE_2101172791;02.11.2018;101.0;
BALANCE_2101172791;03.11.2018;101.0;
BALANCE_2101172791;04.11.2018;101.0;
BALANCE_2101172791;05.11.2018;101.0;
BALANCE_2101172791;06.11.2018;101.0;
BALANCE_2101172791;07.11.2018;101.0;
BALANCE_2101172791;08.11.2018;101.0;
BALANCE_2101172791;09.11.2018;101.0;
BALANCE_2101172791;10.11.2018;101.0;
BALANCE_2101172791;11.11.2018;101.0;
BALANCE_2101172791;12.11.2018;101.0;
BALANCE_2101172791;13.11.2018;101.0;
BALANCE_2101172791;14.11.2018;101.0;
BALANCE_2101172791;15.11.2018;101.0;
BALANCE_2101172791;16.11.2018;101.0;
BALANCE_2101172791;17.11.2018;101.0;
BALANCE_2101172791;18.11.2018;101.0;
BALANCE_2101172791;19.11.2018;101.0;
BALANCE_2101172791;20.11.2018;101.0;
BALANCE_2101172791;21.11.2018;101.0;
BALANCE_2101172791;22.11.2018;101.0;
BALANCE_2101172791;23.11.2018;101.0;
BALANCE_2101172791;24.11.2018;101.0;
BALANCE_2101172791;25.11.2018;101.0;
BALANCE_2101172791;26.11.2018;101.0;
BALANCE_2101172791;27.11.2018;101.0;
BALANCE_2101172791;28.11.2018;101.0;
BALANCE_2101172791;29.11.2018;101.0;
BALANCE_2101172791;30.11.2018;101.0;
BALANCE_2101172791;01.12.2018;101.0;
