stat_id;date;value;
BALANCE_2500623529;06.09.2018;1497.0;
BALANCE_2500623529;07.09.2018;1497.0;
BALANCE_2500623529;08.09.2018;1497.0;
BALANCE_2500623529;09.09.2018;1497.0;
BALANCE_2500623529;10.09.2018;1497.0;
BALANCE_2500623529;11.09.2018;1497.0;
BALANCE_2500623529;12.09.2018;1497.0;
BALANCE_2500623529;13.09.2018;1497.0;
BALANCE_2500623529;14.09.2018;1497.0;
BALANCE_2500623529;15.09.2018;1497.0;
BALANCE_2500623529;16.09.2018;1497.0;
BALANCE_2500623529;17.09.2018;1497.0;
BALANCE_2500623529;18.09.2018;1497.0;
BALANCE_2500623529;19.09.2018;1497.0;
BALANCE_2500623529;20.09.2018;1497.0;
BALANCE_2500623529;21.09.2018;1497.0;
BALANCE_2500623529;22.09.2018;1497.0;
BALANCE_2500623529;23.09.2018;1497.0;
BALANCE_2500623529;24.09.2018;1497.0;
BALANCE_2500623529;25.09.2018;1497.0;
BALANCE_2500623529;26.09.2018;1497.0;
BALANCE_2500623529;27.09.2018;1497.0;
BALANCE_2500623529;28.09.2018;1497.0;
BALANCE_2500623529;29.09.2018;1497.0;
BALANCE_2500623529;30.09.2018;1497.0;
BALANCE_2500623529;01.10.2018;1497.0;
BALANCE_2500623529;02.10.2018;1497.0;
BALANCE_2500623529;03.10.2018;1497.0;
BALANCE_2500623529;04.10.2018;1497.0;
BALANCE_2500623529;05.10.2018;1497.0;
BALANCE_2500623529;06.10.2018;1497.0;
BALANCE_2500623529;07.10.2018;1497.0;
BALANCE_2500623529;08.10.2018;1497.0;
BALANCE_2500623529;09.10.2018;1497.0;
BALANCE_2500623529;10.10.2018;1497.0;
BALANCE_2500623529;11.10.2018;1497.0;
BALANCE_2500623529;12.10.2018;1497.0;
BALANCE_2500623529;13.10.2018;1497.0;
BALANCE_2500623529;14.10.2018;1497.0;
BALANCE_2500623529;15.10.2018;1497.0;
BALANCE_2500623529;16.10.2018;1497.0;
BALANCE_2500623529;17.10.2018;1497.0;
BALANCE_2500623529;18.10.2018;1497.0;
BALANCE_2500623529;19.10.2018;1497.0;
BALANCE_2500623529;20.10.2018;1497.0;
BALANCE_2500623529;21.10.2018;1497.0;
BALANCE_2500623529;22.10.2018;1497.0;
BALANCE_2500623529;23.10.2018;1497.0;
BALANCE_2500623529;24.10.2018;1497.0;
BALANCE_2500623529;25.10.2018;1497.0;
BALANCE_2500623529;26.10.2018;1497.0;
BALANCE_2500623529;27.10.2018;1497.0;
BALANCE_2500623529;28.10.2018;1497.0;
BALANCE_2500623529;29.10.2018;1497.0;
BALANCE_2500623529;30.10.2018;1497.0;
BALANCE_2500623529;31.10.2018;1497.0;
BALANCE_2500623529;01.11.2018;1497.0;
BALANCE_2500623529;02.11.2018;1497.0;
BALANCE_2500623529;03.11.2018;1497.0;
BALANCE_2500623529;04.11.2018;1497.0;
BALANCE_2500623529;05.11.2018;1497.0;
BALANCE_2500623529;06.11.2018;1497.0;
BALANCE_2500623529;07.11.2018;100.0;
BALANCE_2500623529;08.11.2018;100.0;
BALANCE_2500623529;09.11.2018;100.0;
BALANCE_2500623529;10.11.2018;100.0;
BALANCE_2500623529;11.11.2018;100.0;
BALANCE_2500623529;12.11.2018;100.0;
BALANCE_2500623529;13.11.2018;100.0;
BALANCE_2500623529;14.11.2018;100.0;
BALANCE_2500623529;15.11.2018;100.0;
BALANCE_2500623529;16.11.2018;100.0;
BALANCE_2500623529;17.11.2018;100.0;
BALANCE_2500623529;18.11.2018;100.0;
BALANCE_2500623529;19.11.2018;100.0;
BALANCE_2500623529;20.11.2018;100.0;
BALANCE_2500623529;21.11.2018;100.0;
BALANCE_2500623529;22.11.2018;100.0;
BALANCE_2500623529;23.11.2018;100.0;
BALANCE_2500623529;24.11.2018;100.0;
BALANCE_2500623529;25.11.2018;100.0;
BALANCE_2500623529;26.11.2018;100.0;
BALANCE_2500623529;27.11.2018;100.0;
BALANCE_2500623529;28.11.2018;100.0;
BALANCE_2500623529;29.11.2018;100.0;
BALANCE_2500623529;30.11.2018;100.0;
BALANCE_2500623529;01.12.2018;100.0;
BALANCE_2500623529;02.12.2018;100.0;
BALANCE_2500623529;07.12.2018;100.0;
BALANCE_2500623529;08.12.2018;100.0;
BALANCE_2500623529;09.12.2018;100.0;
BALANCE_2500623529;10.12.2018;100.0;
BALANCE_2500623529;11.12.2018;100.0;
BALANCE_2500623529;12.12.2018;100.0;
BALANCE_2500623529;13.12.2018;100.0;
BALANCE_2500623529;14.12.2018;100.0;
BALANCE_2500623529;15.12.2018;100.0;
BALANCE_2500623529;16.12.2018;100.0;
BALANCE_2500623529;17.12.2018;100.0;
BALANCE_2500623529;18.12.2018;100.0;
BALANCE_2500623529;19.12.2018;100.0;
BALANCE_2500623529;20.12.2018;100.0;
BALANCE_2500623529;21.12.2018;100.0;
BALANCE_2500623529;22.12.2018;100.0;
BALANCE_2500623529;23.12.2018;100.0;
BALANCE_2500623529;24.12.2018;100.0;
BALANCE_2500623529;25.12.2018;100.0;
BALANCE_2500623529;26.12.2018;100.0;
BALANCE_2500623529;27.12.2018;100.0;
BALANCE_2500623529;28.12.2018;100.0;
BALANCE_2500623529;29.12.2018;100.0;
BALANCE_2500623529;30.12.2018;100.0;
BALANCE_2500623529;31.12.2018;100.0;
BALANCE_2500623529;01.01.2019;100.0;
BALANCE_2500623529;02.01.2019;100.0;
BALANCE_2500623529;03.01.2019;100.0;
BALANCE_2500623529;04.01.2019;100.0;
BALANCE_2500623529;05.01.2019;100.0;
BALANCE_2500623529;06.01.2019;100.0;
BALANCE_2500623529;07.01.2019;100.0;
BALANCE_2500623529;08.01.2019;100.0;
BALANCE_2500623529;09.01.2019;100.0;
BALANCE_2500623529;10.01.2019;100.0;
BALANCE_2500623529;11.01.2019;100.0;
BALANCE_2500623529;13.01.2019;100.0;
BALANCE_2500623529;14.01.2019;100.0;
BALANCE_2500623529;15.01.2019;100.0;
