stat_id;date;value;
BALANCE_2401172849;06.09.2018;72754.0;
BALANCE_2401172849;07.09.2018;72754.0;
BALANCE_2401172849;08.09.2018;72754.0;
BALANCE_2401172849;09.09.2018;72754.0;
BALANCE_2401172849;10.09.2018;72754.0;
BALANCE_2401172849;11.09.2018;72754.0;
BALANCE_2401172849;12.09.2018;72754.0;
BALANCE_2401172849;13.09.2018;72754.0;
BALANCE_2401172849;14.09.2018;72754.0;
BALANCE_2401172849;15.09.2018;72754.0;
BALANCE_2401172849;16.09.2018;72754.0;
BALANCE_2401172849;17.09.2018;72754.0;
BALANCE_2401172849;18.09.2018;72754.0;
BALANCE_2401172849;19.09.2018;72754.0;
BALANCE_2401172849;20.09.2018;72754.0;
BALANCE_2401172849;21.09.2018;72754.0;
BALANCE_2401172849;22.09.2018;72754.0;
BALANCE_2401172849;23.09.2018;72754.0;
BALANCE_2401172849;24.09.2018;72754.0;
BALANCE_2401172849;25.09.2018;72754.0;
BALANCE_2401172849;26.09.2018;72754.0;
BALANCE_2401172849;27.09.2018;72754.0;
BALANCE_2401172849;28.09.2018;72754.0;
BALANCE_2401172849;29.09.2018;72754.0;
BALANCE_2401172849;30.09.2018;72754.0;
BALANCE_2401172849;01.10.2018;72754.0;
BALANCE_2401172849;02.10.2018;72754.0;
BALANCE_2401172849;03.10.2018;72754.0;
BALANCE_2401172849;04.10.2018;72754.0;
BALANCE_2401172849;05.10.2018;72754.0;
BALANCE_2401172849;06.10.2018;72754.0;
BALANCE_2401172849;07.10.2018;72754.0;
BALANCE_2401172849;08.10.2018;72754.0;
BALANCE_2401172849;09.10.2018;72754.0;
BALANCE_2401172849;10.10.2018;72754.0;
BALANCE_2401172849;11.10.2018;72754.0;
BALANCE_2401172849;12.10.2018;72754.0;
BALANCE_2401172849;13.10.2018;72754.0;
BALANCE_2401172849;14.10.2018;72754.0;
BALANCE_2401172849;15.10.2018;72754.0;
BALANCE_2401172849;16.10.2018;72754.0;
BALANCE_2401172849;17.10.2018;72754.0;
BALANCE_2401172849;18.10.2018;72754.0;
BALANCE_2401172849;19.10.2018;72754.0;
BALANCE_2401172849;20.10.2018;72754.0;
BALANCE_2401172849;21.10.2018;72754.0;
BALANCE_2401172849;22.10.2018;72754.0;
BALANCE_2401172849;23.10.2018;72754.0;
BALANCE_2401172849;24.10.2018;72754.0;
