stat_id;date;value;
BALANCE_2200643149;06.09.2018;5089.0;
BALANCE_2200643149;07.09.2018;5089.0;
BALANCE_2200643149;08.09.2018;5089.0;
BALANCE_2200643149;09.09.2018;5089.0;
BALANCE_2200643149;10.09.2018;5089.0;
BALANCE_2200643149;11.09.2018;5089.0;
BALANCE_2200643149;12.09.2018;5089.0;
BALANCE_2200643149;13.09.2018;5089.0;
BALANCE_2200643149;14.09.2018;5089.0;
BALANCE_2200643149;15.09.2018;5089.0;
BALANCE_2200643149;16.09.2018;5089.0;
BALANCE_2200643149;17.09.2018;5089.0;
BALANCE_2200643149;18.09.2018;5089.0;
BALANCE_2200643149;19.09.2018;5089.0;
BALANCE_2200643149;20.09.2018;5089.0;
BALANCE_2200643149;21.09.2018;5089.0;
BALANCE_2200643149;22.09.2018;5089.0;
BALANCE_2200643149;23.09.2018;5089.0;
BALANCE_2200643149;24.09.2018;5089.0;
BALANCE_2200643149;25.09.2018;5089.0;
BALANCE_2200643149;26.09.2018;5089.0;
BALANCE_2200643149;27.09.2018;5089.0;
BALANCE_2200643149;28.09.2018;5089.0;
BALANCE_2200643149;29.09.2018;5089.0;
BALANCE_2200643149;30.09.2018;5089.0;
BALANCE_2200643149;01.10.2018;5089.0;
BALANCE_2200643149;02.10.2018;5089.0;
BALANCE_2200643149;03.10.2018;5089.0;
BALANCE_2200643149;04.10.2018;5089.0;
BALANCE_2200643149;05.10.2018;5089.0;
BALANCE_2200643149;06.10.2018;5089.0;
BALANCE_2200643149;07.10.2018;5089.0;
BALANCE_2200643149;08.10.2018;5089.0;
BALANCE_2200643149;09.10.2018;5089.0;
BALANCE_2200643149;10.10.2018;5089.0;
BALANCE_2200643149;11.10.2018;5089.0;
BALANCE_2200643149;12.10.2018;5089.0;
BALANCE_2200643149;13.10.2018;5089.0;
BALANCE_2200643149;14.10.2018;5089.0;
BALANCE_2200643149;15.10.2018;5089.0;
BALANCE_2200643149;16.10.2018;5089.0;
BALANCE_2200643149;17.10.2018;5089.0;
